Epoch	Train	Validation
epoch: 76, step: 8331, train_time: 161.448, valid_time: 22.868, train_weights: 95691.000, train_canonicalBasePairWeights: 8975.000, train_loss: 2.151, train_accuracy: 0.361, train_canonicalBasePairAccuracy: 0.536, train_perplexity: 8.595, train_protein_weights: 80636.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.347, train_protein_accuracy: 0.319, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.452, train_dna_weights: 5960.000, train_dna_canonicalBasePairWeights: 4214.000, train_dna_loss: 1.068, train_dna_accuracy: 0.585, train_dna_canonicalBasePairAccuracy: 0.583, train_dna_perplexity: 2.909, train_rna_weights: 9095.000, train_rna_canonicalBasePairWeights: 4761.000, train_rna_loss: 1.127, train_rna_accuracy: 0.580, train_rna_canonicalBasePairAccuracy: 0.495, train_rna_perplexity: 3.088, valid_weights: 4289.000, valid_canonicalBasePairWeights: 900.000, valid_loss: 1.986, valid_accuracy: 0.392, valid_canonicalBasePairAccuracy: 0.399, valid_perplexity: 7.286, valid_protein_weights: 2941.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.340, valid_protein_accuracy: 0.320, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.377, valid_dna_weights: 424.000, valid_dna_canonicalBasePairWeights: 285.000, valid_dna_loss: 1.188, valid_dna_accuracy: 0.583, valid_dna_canonicalBasePairAccuracy: 0.470, valid_dna_perplexity: 3.280, valid_rna_weights: 924.000, valid_rna_canonicalBasePairWeights: 615.000, valid_rna_loss: 1.227, valid_rna_accuracy: 0.532, valid_rna_canonicalBasePairAccuracy: 0.366, valid_rna_perplexity: 3.410
epoch: 77, step: 8429, train_time: 199.535, valid_time: 25.101, train_weights: 106889.000, train_canonicalBasePairWeights: 12081.000, train_loss: 2.088, train_accuracy: 0.374, train_canonicalBasePairAccuracy: 0.543, train_perplexity: 8.069, train_protein_weights: 83232.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.359, train_protein_accuracy: 0.318, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.585, train_dna_weights: 6740.000, train_dna_canonicalBasePairWeights: 4947.000, train_dna_loss: 1.063, train_dna_accuracy: 0.601, train_dna_canonicalBasePairAccuracy: 0.553, train_dna_perplexity: 2.895, train_rna_weights: 16917.000, train_rna_canonicalBasePairWeights: 7134.000, train_rna_loss: 1.161, train_rna_accuracy: 0.562, train_rna_canonicalBasePairAccuracy: 0.536, train_rna_perplexity: 3.192, valid_weights: 4749.000, valid_canonicalBasePairWeights: 794.000, valid_loss: 2.001, valid_accuracy: 0.397, valid_canonicalBasePairAccuracy: 0.375, valid_perplexity: 7.398, valid_protein_weights: 3486.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.289, valid_protein_accuracy: 0.347, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.862, valid_dna_weights: 334.000, valid_dna_canonicalBasePairWeights: 244.000, valid_dna_loss: 1.136, valid_dna_accuracy: 0.581, valid_dna_canonicalBasePairAccuracy: 0.492, valid_dna_perplexity: 3.114, valid_rna_weights: 929.000, valid_rna_canonicalBasePairWeights: 550.000, valid_rna_loss: 1.233, valid_rna_accuracy: 0.520, valid_rna_canonicalBasePairAccuracy: 0.324, valid_rna_perplexity: 3.432
epoch: 78, step: 8530, train_time: 143.651, valid_time: 21.473, train_weights: 87212.000, train_canonicalBasePairWeights: 9248.000, train_loss: 2.114, train_accuracy: 0.372, train_canonicalBasePairAccuracy: 0.540, train_perplexity: 8.282, train_protein_weights: 71579.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.338, train_protein_accuracy: 0.323, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.363, train_dna_weights: 6229.000, train_dna_canonicalBasePairWeights: 4231.000, train_dna_loss: 1.015, train_dna_accuracy: 0.635, train_dna_canonicalBasePairAccuracy: 0.547, train_dna_perplexity: 2.760, train_rna_weights: 9404.000, train_rna_canonicalBasePairWeights: 5017.000, train_rna_loss: 1.137, train_rna_accuracy: 0.570, train_rna_canonicalBasePairAccuracy: 0.534, train_rna_perplexity: 3.116, valid_weights: 3093.000, valid_canonicalBasePairWeights: 759.000, valid_loss: 1.864, valid_accuracy: 0.418, valid_canonicalBasePairAccuracy: 0.432, valid_perplexity: 6.451, valid_protein_weights: 1825.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.328, valid_protein_accuracy: 0.317, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.258, valid_dna_weights: 491.000, valid_dna_canonicalBasePairWeights: 376.000, valid_dna_loss: 1.128, valid_dna_accuracy: 0.623, valid_dna_canonicalBasePairAccuracy: 0.487, valid_dna_perplexity: 3.090, valid_rna_weights: 777.000, valid_rna_canonicalBasePairWeights: 383.000, valid_rna_loss: 1.240, valid_rna_accuracy: 0.528, valid_rna_canonicalBasePairAccuracy: 0.379, valid_rna_perplexity: 3.455
epoch: 79, step: 8632, train_time: 208.096, valid_time: 24.551, train_weights: 86417.000, train_canonicalBasePairWeights: 9453.000, train_loss: 2.112, train_accuracy: 0.371, train_canonicalBasePairAccuracy: 0.545, train_perplexity: 8.266, train_protein_weights: 70100.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.343, train_protein_accuracy: 0.323, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.410, train_dna_weights: 6449.000, train_dna_canonicalBasePairWeights: 4304.000, train_dna_loss: 1.054, train_dna_accuracy: 0.604, train_dna_canonicalBasePairAccuracy: 0.526, train_dna_perplexity: 2.870, train_rna_weights: 9868.000, train_rna_canonicalBasePairWeights: 5149.000, train_rna_loss: 1.166, train_rna_accuracy: 0.556, train_rna_canonicalBasePairAccuracy: 0.561, train_rna_perplexity: 3.209, valid_weights: 2461.000, valid_canonicalBasePairWeights: 604.000, valid_loss: 1.927, valid_accuracy: 0.406, valid_canonicalBasePairAccuracy: 0.462, valid_perplexity: 6.866, valid_protein_weights: 1565.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.357, valid_protein_accuracy: 0.315, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.558, valid_dna_weights: 327.000, valid_dna_canonicalBasePairWeights: 251.000, valid_dna_loss: 1.113, valid_dna_accuracy: 0.618, valid_dna_canonicalBasePairAccuracy: 0.542, valid_dna_perplexity: 3.043, valid_rna_weights: 569.000, valid_rna_canonicalBasePairWeights: 353.000, valid_rna_loss: 1.211, valid_rna_accuracy: 0.533, valid_rna_canonicalBasePairAccuracy: 0.405, valid_rna_perplexity: 3.356
epoch: 80, step: 8733, train_time: 197.013, valid_time: 31.431, train_weights: 86852.000, train_canonicalBasePairWeights: 8883.000, train_loss: 2.132, train_accuracy: 0.367, train_canonicalBasePairAccuracy: 0.464, train_perplexity: 8.429, train_protein_weights: 71462.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.346, train_protein_accuracy: 0.323, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.439, train_dna_weights: 5952.000, train_dna_canonicalBasePairWeights: 3970.000, train_dna_loss: 1.083, train_dna_accuracy: 0.595, train_dna_canonicalBasePairAccuracy: 0.487, train_dna_perplexity: 2.954, train_rna_weights: 9438.000, train_rna_canonicalBasePairWeights: 4913.000, train_rna_loss: 1.173, train_rna_accuracy: 0.551, train_rna_canonicalBasePairAccuracy: 0.445, train_rna_perplexity: 3.232, valid_weights: 3591.000, valid_canonicalBasePairWeights: 692.000, valid_loss: 1.936, valid_accuracy: 0.404, valid_canonicalBasePairAccuracy: 0.457, valid_perplexity: 6.934, valid_protein_weights: 2378.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.308, valid_protein_accuracy: 0.339, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.052, valid_dna_weights: 482.000, valid_dna_canonicalBasePairWeights: 324.000, valid_dna_loss: 1.169, valid_dna_accuracy: 0.566, valid_dna_canonicalBasePairAccuracy: 0.481, valid_dna_perplexity: 3.218, valid_rna_weights: 731.000, valid_rna_canonicalBasePairWeights: 368.000, valid_rna_loss: 1.234, valid_rna_accuracy: 0.509, valid_rna_canonicalBasePairAccuracy: 0.435, valid_rna_perplexity: 3.436
epoch: 81, step: 8834, train_time: 167.928, valid_time: 29.352, train_weights: 90264.000, train_canonicalBasePairWeights: 10201.000, train_loss: 2.103, train_accuracy: 0.373, train_canonicalBasePairAccuracy: 0.521, train_perplexity: 8.191, train_protein_weights: 72187.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.356, train_protein_accuracy: 0.318, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.546, train_dna_weights: 6010.000, train_dna_canonicalBasePairWeights: 4313.000, train_dna_loss: 1.038, train_dna_accuracy: 0.613, train_dna_canonicalBasePairAccuracy: 0.562, train_dna_perplexity: 2.824, train_rna_weights: 12067.000, train_rna_canonicalBasePairWeights: 5888.000, train_rna_loss: 1.121, train_rna_accuracy: 0.581, train_rna_canonicalBasePairAccuracy: 0.490, train_rna_perplexity: 3.069, valid_weights: 4157.000, valid_canonicalBasePairWeights: 647.000, valid_loss: 2.072, valid_accuracy: 0.366, valid_canonicalBasePairAccuracy: 0.502, valid_perplexity: 7.943, valid_protein_weights: 3156.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.354, valid_protein_accuracy: 0.311, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.531, valid_dna_weights: 447.000, valid_dna_canonicalBasePairWeights: 356.000, valid_dna_loss: 1.103, valid_dna_accuracy: 0.582, valid_dna_canonicalBasePairAccuracy: 0.508, valid_dna_perplexity: 3.014, valid_rna_weights: 554.000, valid_rna_canonicalBasePairWeights: 291.000, valid_rna_loss: 1.248, valid_rna_accuracy: 0.504, valid_rna_canonicalBasePairAccuracy: 0.495, valid_rna_perplexity: 3.482
epoch: 82, step: 8929, train_time: 181.688, valid_time: 22.141, train_weights: 94943.000, train_canonicalBasePairWeights: 9954.000, train_loss: 2.108, train_accuracy: 0.373, train_canonicalBasePairAccuracy: 0.541, train_perplexity: 8.232, train_protein_weights: 77156.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.337, train_protein_accuracy: 0.324, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.351, train_dna_weights: 5956.000, train_dna_canonicalBasePairWeights: 4107.000, train_dna_loss: 1.035, train_dna_accuracy: 0.609, train_dna_canonicalBasePairAccuracy: 0.484, train_dna_perplexity: 2.814, train_rna_weights: 11831.000, train_rna_canonicalBasePairWeights: 5847.000, train_rna_loss: 1.154, train_rna_accuracy: 0.567, train_rna_canonicalBasePairAccuracy: 0.581, train_rna_perplexity: 3.172, valid_weights: 4023.000, valid_canonicalBasePairWeights: 631.000, valid_loss: 2.083, valid_accuracy: 0.369, valid_canonicalBasePairAccuracy: 0.496, valid_perplexity: 8.025, valid_protein_weights: 3120.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.351, valid_protein_accuracy: 0.311, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.494, valid_dna_weights: 434.000, valid_dna_canonicalBasePairWeights: 332.000, valid_dna_loss: 1.062, valid_dna_accuracy: 0.647, valid_dna_canonicalBasePairAccuracy: 0.512, valid_dna_perplexity: 2.892, valid_rna_weights: 469.000, valid_rna_canonicalBasePairWeights: 299.000, valid_rna_loss: 1.243, valid_rna_accuracy: 0.495, valid_rna_canonicalBasePairAccuracy: 0.478, valid_rna_perplexity: 3.465
epoch: 83, step: 9027, train_time: 156.220, valid_time: 20.797, train_weights: 87025.000, train_canonicalBasePairWeights: 8828.000, train_loss: 2.137, train_accuracy: 0.367, train_canonicalBasePairAccuracy: 0.526, train_perplexity: 8.474, train_protein_weights: 71991.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.356, train_protein_accuracy: 0.319, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.554, train_dna_weights: 6428.000, train_dna_canonicalBasePairWeights: 4455.000, train_dna_loss: 1.014, train_dna_accuracy: 0.632, train_dna_canonicalBasePairAccuracy: 0.522, train_dna_perplexity: 2.755, train_rna_weights: 8606.000, train_rna_canonicalBasePairWeights: 4373.000, train_rna_loss: 1.140, train_rna_accuracy: 0.571, train_rna_canonicalBasePairAccuracy: 0.531, train_rna_perplexity: 3.127, valid_weights: 3705.000, valid_canonicalBasePairWeights: 444.000, valid_loss: 2.083, valid_accuracy: 0.372, valid_canonicalBasePairAccuracy: 0.500, valid_perplexity: 8.030, valid_protein_weights: 2974.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.309, valid_protein_accuracy: 0.323, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.068, valid_dna_weights: 371.000, valid_dna_canonicalBasePairWeights: 259.000, valid_dna_loss: 1.106, valid_dna_accuracy: 0.633, valid_dna_canonicalBasePairAccuracy: 0.552, valid_dna_perplexity: 3.023, valid_rna_weights: 360.000, valid_rna_canonicalBasePairWeights: 185.000, valid_rna_loss: 1.222, valid_rna_accuracy: 0.508, valid_rna_canonicalBasePairAccuracy: 0.427, valid_rna_perplexity: 3.392
epoch: 84, step: 9134, train_time: 184.187, valid_time: 43.907, train_weights: 99373.000, train_canonicalBasePairWeights: 8874.000, train_loss: 2.157, train_accuracy: 0.362, train_canonicalBasePairAccuracy: 0.561, train_perplexity: 8.648, train_protein_weights: 84735.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.339, train_protein_accuracy: 0.324, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.366, train_dna_weights: 6627.000, train_dna_canonicalBasePairWeights: 4524.000, train_dna_loss: 1.046, train_dna_accuracy: 0.604, train_dna_canonicalBasePairAccuracy: 0.572, train_dna_perplexity: 2.847, train_rna_weights: 8011.000, train_rna_canonicalBasePairWeights: 4350.000, train_rna_loss: 1.160, train_rna_accuracy: 0.557, train_rna_canonicalBasePairAccuracy: 0.549, train_rna_perplexity: 3.189, valid_weights: 4529.000, valid_canonicalBasePairWeights: 659.000, valid_loss: 2.045, valid_accuracy: 0.379, valid_canonicalBasePairAccuracy: 0.528, valid_perplexity: 7.730, valid_protein_weights: 3427.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.325, valid_protein_accuracy: 0.320, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.227, valid_dna_weights: 384.000, valid_dna_canonicalBasePairWeights: 268.000, valid_dna_loss: 1.107, valid_dna_accuracy: 0.604, valid_dna_canonicalBasePairAccuracy: 0.601, valid_dna_perplexity: 3.027, valid_rna_weights: 718.000, valid_rna_canonicalBasePairWeights: 391.000, valid_rna_loss: 1.211, valid_rna_accuracy: 0.539, valid_rna_canonicalBasePairAccuracy: 0.478, valid_rna_perplexity: 3.356
epoch: 85, step: 9227, train_time: 313.902, valid_time: 46.189, train_weights: 95811.000, train_canonicalBasePairWeights: 9044.000, train_loss: 2.119, train_accuracy: 0.369, train_canonicalBasePairAccuracy: 0.512, train_perplexity: 8.326, train_protein_weights: 78483.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.345, train_protein_accuracy: 0.320, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.437, train_dna_weights: 5852.000, train_dna_canonicalBasePairWeights: 4127.000, train_dna_loss: 1.029, train_dna_accuracy: 0.618, train_dna_canonicalBasePairAccuracy: 0.518, train_dna_perplexity: 2.798, train_rna_weights: 11476.000, train_rna_canonicalBasePairWeights: 4917.000, train_rna_loss: 1.130, train_rna_accuracy: 0.580, train_rna_canonicalBasePairAccuracy: 0.508, train_rna_perplexity: 3.095, valid_weights: 3297.000, valid_canonicalBasePairWeights: 878.000, valid_loss: 1.827, valid_accuracy: 0.430, valid_canonicalBasePairAccuracy: 0.482, valid_perplexity: 6.218, valid_protein_weights: 1940.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.291, valid_protein_accuracy: 0.338, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.887, valid_dna_weights: 489.000, valid_dna_canonicalBasePairWeights: 386.000, valid_dna_loss: 1.122, valid_dna_accuracy: 0.601, valid_dna_canonicalBasePairAccuracy: 0.503, valid_dna_perplexity: 3.071, valid_rna_weights: 868.000, valid_rna_canonicalBasePairWeights: 492.000, valid_rna_loss: 1.188, valid_rna_accuracy: 0.539, valid_rna_canonicalBasePairAccuracy: 0.465, valid_rna_perplexity: 3.281
epoch: 86, step: 9326, train_time: 329.190, valid_time: 33.776, train_weights: 94443.000, train_canonicalBasePairWeights: 7984.000, train_loss: 2.166, train_accuracy: 0.360, train_canonicalBasePairAccuracy: 0.569, train_perplexity: 8.722, train_protein_weights: 80939.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.345, train_protein_accuracy: 0.320, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.430, train_dna_weights: 5596.000, train_dna_canonicalBasePairWeights: 3799.000, train_dna_loss: 1.041, train_dna_accuracy: 0.619, train_dna_canonicalBasePairAccuracy: 0.569, train_dna_perplexity: 2.833, train_rna_weights: 7908.000, train_rna_canonicalBasePairWeights: 4185.000, train_rna_loss: 1.131, train_rna_accuracy: 0.584, train_rna_canonicalBasePairAccuracy: 0.569, train_rna_perplexity: 3.099, valid_weights: 4709.000, valid_canonicalBasePairWeights: 961.000, valid_loss: 1.947, valid_accuracy: 0.399, valid_canonicalBasePairAccuracy: 0.459, valid_perplexity: 7.009, valid_protein_weights: 3209.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.304, valid_protein_accuracy: 0.336, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.017, valid_dna_weights: 483.000, valid_dna_canonicalBasePairWeights: 344.000, valid_dna_loss: 1.006, valid_dna_accuracy: 0.673, valid_dna_canonicalBasePairAccuracy: 0.526, valid_dna_perplexity: 2.736, valid_rna_weights: 1017.000, valid_rna_canonicalBasePairWeights: 617.000, valid_rna_loss: 1.267, valid_rna_accuracy: 0.469, valid_rna_canonicalBasePairAccuracy: 0.421, valid_rna_perplexity: 3.552
epoch: 87, step: 9424, train_time: 194.422, valid_time: 19.060, train_weights: 96904.000, train_canonicalBasePairWeights: 8581.000, train_loss: 2.160, train_accuracy: 0.360, train_canonicalBasePairAccuracy: 0.499, train_perplexity: 8.673, train_protein_weights: 82484.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.345, train_protein_accuracy: 0.322, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.433, train_dna_weights: 5871.000, train_dna_canonicalBasePairWeights: 4066.000, train_dna_loss: 1.056, train_dna_accuracy: 0.588, train_dna_canonicalBasePairAccuracy: 0.502, train_dna_perplexity: 2.876, train_rna_weights: 8549.000, train_rna_canonicalBasePairWeights: 4515.000, train_rna_loss: 1.135, train_rna_accuracy: 0.577, train_rna_canonicalBasePairAccuracy: 0.495, train_rna_perplexity: 3.111, valid_weights: 5936.000, valid_canonicalBasePairWeights: 806.000, valid_loss: 2.078, valid_accuracy: 0.379, valid_canonicalBasePairAccuracy: 0.493, valid_perplexity: 7.992, valid_protein_weights: 4605.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.352, valid_protein_accuracy: 0.321, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.505, valid_dna_weights: 522.000, valid_dna_canonicalBasePairWeights: 355.000, valid_dna_loss: 1.041, valid_dna_accuracy: 0.636, valid_dna_canonicalBasePairAccuracy: 0.541, valid_dna_perplexity: 2.832, valid_rna_weights: 809.000, valid_rna_canonicalBasePairWeights: 451.000, valid_rna_loss: 1.192, valid_rna_accuracy: 0.546, valid_rna_canonicalBasePairAccuracy: 0.455, valid_rna_perplexity: 3.294
